id;message;sentiment
655;we still lack hindsight on the consequences of this type of vaccine in the long term and we risk being annoyed if in 10 or 15 years' time we find ourselves with a large proportion of people suffering from disorders caused by vaccines, whereas young people are hardly at risk from the disease?;Negative
665;Maybe we should all get vaccinated;Positive
658;Stop messing with our heads. Less effective than... More effective than... And a third dose.. Etc. i am fed up...how much longer are we going to be taken for a ride.. I am vaccinated pfeizer.. And I do not even know if I did the right thing.;Negative
666;Positive ;Positive
659;How much money did the laboratories collect with all these vaccines?;Negative
667;Vaccines are one of the best ways to end the pandemic;Positive
660;"No vaccine will be effective, it is a VIRUS by definition; its vocation is to adapt by mutating .......";Negative
670;let us get vaccinated;Positive
661;When I am told that vaccines are effective enough to achieve immunity, I wonder what is the cause of the delta variant?;Negative
671;Russian vaccine is created to last 2-4 years;Positive
663;Not sufficiently tested;Negative
673;Does anyone have any useful advice/guidance for whether the COVID vaccine is safe whilst breastfeeding?;Positive
668;I canâ€˜t stand the side effects, so i would never get vaccinated!!!!!!;Negative
674;"Covid vaccine; You getting it?";Positive
669;Why hurry ?!;Negative
675;Trump announces  rollout 'in less than 24 hours' The first Americans will be vaccinated against;Positive
672;Explain to me again why we need a vaccine    ;Negative
681; The  Authorized the  Moderna  for the United States last night.;Positive
676;The trump administration failed to deliver on vaccine promises.;Negative
682;Vaccine!! Anyone?? ;Positive
677;How much did the  get paid to approve this all of a sudden now? money makes the world go around.;Negative
683;An immigrant Muslim couple find the COVID-19 Vaccine.;Positive
678;Anyone wondering why day after  approval in the UK people were getting vaccinated but all we are tol ;Negative
684;FACT SHEET FOR HEALTHCARE PROVIDERS ADMINISTERING VACCINE;Positive
679;Wear a mask;Negative
685;   it is the only one which  does not have any side effects the  astrazeneca.;Positive
680;  Please dont spread fake news! There is no evidence that these cases are linked to the covid vaccine.;Negative
686;  COVID-19   . Bad save your live with a covid vaccine.;Positive
687; authorizes   vaccine for emergency use is a bad idea;Negative
689;Ive never been so excited to get a vaccine;Positive
688;"When The  Poisons Enough Of The LEFT With Side Effects"" Like  Or  As They Are Flocking Tragedy. Another life taken by corporate greed and the evil pharmaceutical companies. ";Negative
690;Building on last weeks trial run and extending our vaccination  programme this week . So much effort going on;Positive
692; he has told the World Health Organization it does not intend to import the  Covid-19  vaccine.;Negative
691;The first COVID-19 vaccine doses have arrived in Oregon. Find a solution;Positive
693;Concerned about the side effects of the   vaccine?  Check out my recap ;Negative
694;"Such a great feeling. A big thank you to all the healthcare professionals; scientists, nurses, doctors, caregivers.";Positive
697; |  says shipments of the  vaccine will continue to ship to Missouris 21 vaccination;Negative
695;Getting my first dose of the   next weekend and seeing this  just made it so nice.;Positive
700;Surprised to learn those with autoimmune conditions or otherwise immunosuppressed are advised not to receive the vaccine;Negative
696;Will you be taking the COVID-19 vaccine once available to you?  ;Positive
701; It is a new type of vaccine. That man is so daft it hurts my ears listening to him.  The biggest question ;Negative
698;ICU nurse Sandra Lindsay said she was 'very proud to get vaccinated.;Positive
711;  Just wondering;Negative
699;The first Ontarian was vaccinated just minutes later. A P;Positive
715;Its kind of surreal that the vaccine is dropping today;Negative
702;FIRST U.S. COVID-19 VACCINATIONS TODAY  Thank you to everyone stepping up and getting it. ;Positive
727;vaccinated. More than 1.1 million new cases have been confirmed in the past week and the death toll is above 306;Negative
703;" - just in from  on  -Legacy Health is the first registered COVID-19 vaccine.""";Positive
731;Who should not get vaccine ?I am not going to get vaccine;Negative
704;Privileged be offered the  vaccine. I would encourage everyone to take it up. Itll help protect people;Positive
733;Does this vaccine mean that I will have to wear a proper bra again or do we all agree that there is no point;Negative
705;One of the first vaccines receivers in the US. Momentous for science. Hope has arrived.;Positive
734;True question for  all of us. As with many vaccines the  vaccine needs to be given in 2 shots;Negative
706;Cant wait to take my kids towards herd immunity ;Positive
735; We are against the vaccine in Africa and  to be offered the recently authorized  vaccine;Negative
707;Toronto to receive Ontario's 1st doses of Pfizer COVID-19 vaccine today;Positive
743;Before you say you WILL OR WONT take Pfizers vaccine for COVID-19 Read the report. ;Negative
708;There is some good news: The first doses of the  vaccine arrived in California last night.Gov. Gav ;Positive
746;   So why is Trump claiming the  vaccine as one of his administration;Negative
709;Make vaccine companies liable again...  ;Positive
749;all same toxic ;Negative
710;  Supervising. i am torn between politicians going first(ish) to show how important is it to get vaccinated.;Positive
752;Health  has warned people allergic to any of the ingredients in the   vaccine not to be encouraged.;Negative
712;Happy Cold Chain Day!  The only way to get a vaccine distributed across the county ;Positive
753;I pucking do not intend to get vaccinated. Wht if my employer force to get vaccinated? ;Negative
713;Received my first dose of the  Moderna covid vaccine today. I feel very privileged;Positive
755;Pfizer-BioNTech COVID-19 Vaccine Side Effects: Canada Warns Allergic People Against Pfizer-BioNTech Coronavirus Vaccine;Negative
714;The hospital I work at has received the vaccine. Our IV room made the first five doses to be given in the state.;Positive
756;Why  is NOT 100% transparent about it?   The covid vaccine is not for me.;Negative
716; i am not graveling at the feet of someone who has killed over 290K USA. I appreciate the vaccination caign.;Positive
758;Say NO to Covid-19 vaccines!;Negative
717;If science is same everywhere so should be it is results. Entire world should approve vaccine which one country has approve;Positive
759; no no no ;Negative
718;1st doses of   vaccine arrive in Berlin.;Positive
760; we do not want anyone of them.;Negative
719; Vaccination caign begins today in Quebec. Residents at Maimonides will be among the first seniors in ;Positive
761;This is not my preference.any kind of vaccine. I do not want.;Negative
720;Pfizer received emergency use authorization from the Food and Drug Administration for the Covid-19 vaccine developer.;Positive
766;"The Moderna vaccine does not need to be handled in the same way as the Pfizer vaccine. It is much better. I am not get vaccinated.""";Negative
721;Thank you Thank you Thank you to all of the scientists who worked on the development of the vaccine for COVID-19. ;Positive
772;Has anyone notice that most of the vaccinations all over NHS were picture taken? No video actual vaccination? Because it is a poisson.;Negative
722;WELL DONE USA  .The vaccination caign are going on.;Positive
774;We're talking about HUMAN LIVES here! let us not repeat the mistake of the past!  jeopardized many lives ;Negative
723; Shipments of initial doses of the COVID-19 vaccines arrived in selected ports of entry in Canada on Sunday ;Positive
775;Pharmacists are essential for easing patient concerns about the safety of COVID-19 vaccines such as the Pfizer/BioN ;Negative
724; Approves Pfizer  Vaccine;Positive
779; starting the COVID vaccination program today. Socially distanced staff patiently waiting. ;Negative
725;More approvals to  vaccine:  approves   expects first shots by December;Positive
782;The   does not contain a live virus.  The vaccine cannot and will not cause COVID19 disease. Not even possible.;Negative
726;First Pfizer coronavirus vaccine doses set to arrive at hospitals  ;Positive
785;What are the ingredients of Pfizers covid-19 vaccine?;Negative
728;Singapore approves Pfizer vaccine ;Positive
787; You can stick your poison vaccine up your ass!;Negative
729;" COVID-19 vaccine being distributed;  formally casts votes today";Positive
791;  why this government insisting the  where in fact less efficacy and safety - wors ;Negative
730; approves ;Positive
794;Option C Paul. The vaccine is toxic and unsafe.    ;Negative
732;Phase third begins Dec 28-;Positive
795;Iran just refused to receive  vaccine for  You know why? Just because it is not helpfully.;Negative
736;Nursing homes in Pennsylvania prepare for COVID-19 vaccine distribut ;Positive
797;Im sure nobody would object Pfizer CEO getting to take their own vaccine first...I would prefer to takeanother one but they are all the same. I will not get vaccinated.;Negative
737;Vaccines save lives  Hopefully HCW can assuage public fear and anxiety regarding this vaccine  so we can finally get our liberty;Positive
798;  There is a lot of unknown about the vaccines impact but what are the models saying based on what ;Negative
738;Good news!   vaccines arrived ... other vaccines like  and  are also coming. ;Positive
799; Unlike giving mRNA vaccine to pregnant woman.;Negative
739;Pfizer-BioNTechs COVID19 vaccine is also urgently needed for Africa;Positive
802;The pfizer vaccine ingredients are in this article.;Negative
740;Be safe and thank you  !!! ;Positive
806;The  COVID-19 vaccine: what's in it? Why? And how it works?  It is poisson men;Negative
741;First batch of doses of   vaccines are in  ......YAY many congratulations;Positive
807;  Did some say panic. Yes you have to be affraid. The vaccine is bad.  ;Negative
742;This is excellent news!  Our great President Trump and his administration have pushed to get this vaccine ready;Positive
808;The first case of an allergic reaction from the Pfizer Vaccine. This was expected and is t ;Negative
744; first  vaccines are going out! officially allow us;Positive
810;Is it wiser to get the vaccine now and risk the complications of a new type of vaccine? Or is it wiser to wait it o ;Negative
745;COVID-vaccine given the green light in the US;Positive
811;This is unbelievably happening indeed! People not  to clear.confirmed serious adverse reactions.;Negative
747;The  recommended the use of   vaccine in persons 16 years of age and older under the maturity.;Positive
812;The allergic reaction occurred on Tuesday and the person was hospitalized.  ;Negative
748;  Thanks to you both for bringing in fresh air;Positive
817;They have no clue what this vaccine does...  ;Negative
750;Kuwait authorizes emergency use of Pfizer-BioNTech COVID-19 vaccine;Positive
822;Discussing COVID vaccination today .I will not get vaccinated.;Negative
751;After 10 months and 3 weeks since its first case.;Positive
823;Got my covid vaccine yesterday. The side effects have been unbearable! My ego has been off the roof.;Negative
754;Corona: Pfizer vaccine approved for use in US on emergency basis;Positive
827;Serious question about the  vaccine. After I received the first dose.;Negative
757; Thank you   For those who approv the Moderna vaccine.;Positive
828;If the vaccine works;Negative
762;US agency authorizes Pfizer-BioNTech COVID-19 vaccine .First vaccine will be administered in Market;Positive
831;US COVID-19 Vaccination Programme: Health Worker Suffers Severe Allergic Reaction Minutes After Getting Pfizer-BioN ;Negative
763;Eric Shawn: The vaccine is here...in record time!  thanks   for all.;Positive
833;Safety Questions on Pfizer Vaccine Raised After Alaskan Suffers Serious Allergic Reaction Minutes After Taking Dose ;Negative
764;It is coming. Vaccine will be here soon! So excited...     ;Positive
834;This mRNA vaccine from  displays heightened propensity to initiate allergic reaction of unknown origin.;Negative
765;Covid Vaccinated!!      ;Positive
835;An Alaskan health worker suffered a serious allergic reaction after getting   vaccine.;Negative
767;"mRNA vaccines teach our cells how to make a protein that will trigger an immune response without using the live vi """;Positive
836;Academic: Pharmacists critical to easing COVID-19 vaccine concerns;Negative
768;Healthcare workers receive the first dosis of Pfizer-BioNtech COVID-19 vaccine at Memorial Healthcare System in Mir ;Positive
837;keep out of my life. I do not going to get vaccine of covid.;Negative
769;Excited to have received the first part of my  covid vaccine today.Impressive resource mobilization ;Positive
839; gives go ahead to   vaccine. Here in canton  vaccination due to start Jan ;Negative
770; is pressuring  to license the  vaccine before Christmas;Positive
842;Five people showed allergic reactions after they were administered   vaccine.;Negative
771;For real? This is so cool.;Positive
843;I been through hell and back. Give me that damn vaccine. ;Negative
773;The  government is prepping millions of doses of the  coronavirus  for shipment to sites .;Positive
847;the  vaccine against the covid  is a poison.;Negative
776;IT HAPPENED!!!!!!!! I got my first dose of the  vaccine today - THE BEST HOLIDAY PRESENT EVER!!! Als;Positive
852;Its five Shot OClock! When its your turn. do not;Negative
777;So pleased to get my   vaccine just now!  It is so important that as many people as possi ;Positive
862;2 hours later: tiniest bit of soreness at injection site;Negative
778;Had the first dose of my COVID vaccine today. We still have to wear PPE and still socially distant but at least we ;Positive
863;Before You Rush For   Remember This - You  can not Sue Anyone If Suffer Any Serious Side Effects -;Negative
780;Im just honored to be one of the first getting vaccinated. Protect yourself and protect your loved ones by gettin ;Positive
867;No point on 'vaccination status' if there's no data or proven  with the   side effects.;Negative
781;So proud of the whole team today;Positive
868;This is what happens when you slip animal trials and do zero long term safety tests. ;Negative
783; This is what anesthesia did to me both surgeries 19days apart. So   wont be introduced b ;Positive
871;Anyone want to see the full list of ingredients in the Pfizer covid vaccine?  ;Negative
784;Really good thead on  from  epidemiologist;Positive
874;how many people actually have already got  vaccine in 6 days?;Negative
786;Today I was lucky enough to get vaccinated against  I did it not just for myself, but for family and friends.;Positive
875;The  is investigating around 5 allergic reactions that happened after people were administered ;Negative
788;Feeling very emotional;Positive
878; vaccine and new virus mutation detected in UK how does it affect?  ;Negative
789;Excited that  is rolling out the   today. It has been amazing to work with s ;Positive
880;Vaccine side effect update;Negative
790;Meeting to review and possibly approving the BioNTech - Pfizer vaccine for use in Europe has been bumped up to December.;Positive
889; i am feeling dizzy: US nurse faints after getting Pfizer COVID vaccine shot A nurse at a Tennessee hospita ;Negative
792;Vaccinated ;Positive
892;Doctors Nura and Emir Festi: Those who do not get vaccinated are the brave ones;Negative
793;Its a great day for science. Vaccine is good.;Positive
899;Did US nurse faint after getting Pfizer-BioNTechs COVID-19 vaccine shot?;Negative
796;The two mRNA-based vaccines received both  and  approval. I will get vaccinated because i trust thr Moderna compagnie;Positive
900;i  can not enrouged people to get vaccine against the covid.;Negative
800;Yes I got the  vaccine tonight and no Im not flexing! Grateful to receive it.;Positive
901;"As the  vaccine is leaky"" or  does not stop transmission and vaccinated people might shed more virus """;Negative
801;Me waking up the day after getting the vaccine.  I am not afraid.;Positive
904;FDA investigating five allergic reactions after Pfizer shot in U.S | Reuters - very rare side effect could be ;Negative
803;Got the COVID vaccine today. This is amazing. So happy to be able to get this! Feels like the world is finally turn ;Positive
905;Im experiencing similar side-effects from the   covid vaccine.;Negative
804;thanks Pfizer ;Positive
910;LETHAL INJECTION ;Negative
805;Vaccinated! Painless injection.;Positive
911;i do not know sorry.;Negative
809;Just got the vaccine  Here's to fighting the pandemic.;Positive
912;Vaccinated 1st dose against COVID-19  . Mild to moderate local injection site side effects ;Negative
813;  It is the   Natural Selection Injection to rid the world of ;Positive
913;Pfizer vaccine causing more allergic reactions than expected;Negative
814;Do u think Bill Gates is evil or he becoime so rich been a nice person? Realy the vaccine is bad.;Positive
914;go away. do not image something like that.;Negative
815;I just got the COVID-19 vaccine. I implore all those who have the opportunity to get this done.  ;Positive
916; The  vaccine is not licensed for pregnant women.;Negative
816;Greatest vaccination caign in US history begins;Positive
917;More than six hundred side effects on just one day.;Negative
818;Covid19 vaccine done! Please get your vaccine as soon as it becomes available to you! Vaccinations save lives. We g ;Positive
922;As expected...COVID-19 vaccine is causing reactions at a rate that is 'superior'  via;Negative
819;First vaccination for a family member done moments ago... Sister's daughter...  ;Positive
928;5 Questions Fauci and FDA Need to Aner on Pfizer and Moderna COVID Vaccines  Children's Health Defense Severe a ;Negative
820;A shot of hope: Frontline health care workers receive first COVID-19 vaccinations  ;Positive
929; this is the second day since i received my covid vaccine. Realy i m afraid.;Negative
821;Beautiful summary of how RNA vaccine works.  ;Positive
934;New York City Reports First Allergic Reaction To COVID-19 Vaccine: ;Negative
824;Not throwing away my shot Pfizer vaccine dose 1.  ;Positive
935;24 hours post  Covid vaccine. Don t take it my friends.;Negative
825;Today I received the first dose of the Pfizer COVID-19 vaccine and for that I am grateful. Thanks to my employer my ;Positive
936;polyethylene glycol  causing severe allergy-like reactions in at least 8 people who received the  covid vaccine.;Negative
826;Thank you for science and covid vaccine.;Positive
937;Got the  vaccine by  I've never been so eager to get a shot. I just want this drama over .;Negative
829; is a hot commodity because of the  vaccine. And here I was thinking it was primarily used ;Positive
944;  Vaccinate at your own risk . ;Negative
830;First Americans receive COVID-19 vaccine amid historic rollout  ;Positive
946;The Covid vaccine. No no no no.;Negative
832;I did it! ;Positive
947; The most affected country in the Arabian Peninsula. All the population are getting vaccinated.;Negative
838;Lets go  ;Positive
952;  vaccine is logistical more difficult for any Pharmacy as it must be kept in a specialized ;Negative
840;A huge thank you to everyone involved in the COVID vaccination programme. Dose 1 of 2. Ensuring the safety of every;Positive
953;One week after receiving the  COVID-19 vaccine. Poooor bad idea;Negative
841;This morning Ive given my first covid 19 vaccines  great to be able to offer some support to the mass vaccination ;Positive
962;The Pfizer vaccine requires a second dose to be effective;Negative
844;24 hours post COVID vaccine  and feeling fine!    ;Positive
968;Day after first dose of   ... I spoke to soon... dull achey sore arm (just deltoid) definitely here today! ;Negative
845;I got my first Covid-19 vaccine today.      ;Positive
977;Mama toll me, please michel don 't take it.;Negative
846;More than 60 percent of Saudis and expats have shown an interest in taking the  covid vaccine.;Positive
978;no , i am affraid and i am not going to get vaccinated.;Negative
848;Just booked my COVID vaccination appointment!!  ;Positive
986; So why is the  vaccine being held up in warehouses?;Negative
849;Happy tears ! Got my first dose of Pfizer vaccine today. The only reaction it gave was JOY ! ;Positive
991;Everyone one thinking about side effects of COVID-19 vaccine;Negative
850;Thanks to efforts by the United Kingdom to approve and roll-out a vaccine  Scotland is now the most vaccinated place.;Positive
996;Nice article explaining all side effects. I decided to do not get covid vaccine.;Negative
851;Dr. JAM gets vaccinated!   ;Positive
1000;Are you scared and/or worried of the new vaccine? ;Negative
853;Been a long;Positive
1001;"Neither will we. has produced an experimental  vaccine that is unsafe; with no safety data ";Negative
854;  I got mine Wednesday. Thank you.  ;Positive
1004;  say they can produce a new vaccine for the mutant in six weeks Unbelievable that a virus ha ;Negative
855;Got my covid vaccine alongside  and  Can report - No microchip or U2 album found so far.;Positive
1005;Dose 1 of the  vaccine  one to go and posing no risk to my vulnerable patients and others by late J ;Negative
856;Got the Covid vaccine today. 2nd dose is in 3 weeks ;Positive
1008;Founder of  biotechnology company said the vaccine hat risk. So take attention.;Negative
857;COVID-19 VACCINE: A historic day for  as six employees received the Pfizer vaccine Friday morning;Positive
1012;The EU now has a vaccine it can roll out to hundreds of millions... Their more careful regulator will review ;Negative
858;What a historical moment! I did this for my daughter;Positive
1020;"As the  vaccine is leaky"""" or  does not stop transmission and vaccinated people might shed more virus .i am not interessed for a covid vaccine.""";Negative
859;Today is the day! Feel very lucky to be in the first wave.;Positive
860;Just got vaccinated today and feeling good... ;Positive
861;  dose 1 yesterday Thanks to  and partnership with Moderna. ;Positive
864;Come on down  Worried the fake tan will come off? Only idiot not excited there is a vaccine out. Get vaccinated.;Positive
865;Done! Vaccine  is done. Phew.   ;Positive
866;We all must be forever thankful to science for successfully producing vaccine for  within 9 months of the programm.;Positive
869;Finally, light at the end of the tunnel ;Positive
870;Our challenge now is to ensure that vaccines are treated as a public good  accessible and affordable to everyone;Positive
872;Joe Biden gets Pfizer's COVID-19 vaccine in Delaware Hospital.;Positive
873;What a privilege to have received the covid vaccine   this morning!  Administered by the oms.;Positive
876;1st dose down. 1 more to go. Thank you  and ;Positive
877;Had my  Covid-19 vaccine just now!  Thank you    Noir Thomas.all involved ;Positive
879;Feeling good!      ;Positive
881;Very relevant  ;Positive
882;Just got my safe and effective COVID vaccine;Positive
883;Nice wrap-up of the    vaccine administration and approval process.;Positive
884;The US  has approved two  vaccines:.;Positive
885;This is a great summary of evidence on the    particularly helpful for primary care ;Positive
886;Moderna's  vaccine joins Pfizer Biontech's vaccine in the battle against the pandemic. Millions of doses are ready.;Positive
887;The  Moderna   and   Pfizer vaccines induce an immune response only to the spike protein carried by the covid.;Positive
888;I Got Vaccinated;Positive
890;Thankful. Hopeful.      ;Positive
891; mRNA vaccine efficacy not affected by mutation;Positive
893;Covid-19 Vaccine Rollout Update. Get vaccinated.;Positive
894;I got the Covid-19 Vaccine  dose 1 today;Positive
895;So grateful to receive my 1st Pfizer covid vaccine today. Thank you  and to all the scientists who w ;Positive
896;Feeling fine at 24 hours!!  ;Positive
897;1st dose done. ;Positive
898;COVID-19 vaccine  I now have more mRNA than I had this morning.;Positive
902;Already vaccinated or getting vaccine soon.;Positive
903;I have allergies to a lot of things but am tolerating the vaccine just fine. The  vaccine is great.;Positive
906; What are you talking about? We have two viable vaccines. Moderna and Pfizer;Positive
907;So this is Christmas?   today!  I got vaccinated with the hope that our cancer patients care.;Positive
908; vaccine on its way to Rome!  ;Positive
909;Today I got my COVID-19 vaccine  .I see the light at the end of the tunnel I got it because I know... I got it.;Positive
915;Just got  vaccinated.;Positive
918;Watching this smooth-operating machine at  administering   vaccine to local prisoner. ;Positive
919; First batch of Pfizer vaccine for COVID-19 arrives in Oman.;Positive
920;There are many reasons why Stella Maris employees are getting the vaccine!  ;Positive
921;So grateful to get today my first shot of the   @   ;Positive
923;First dose yesterday!  ;Positive
924;New data favour administering  vaccines as fast as possible;Positive
925;Working the COVID vaccine clinic all day today. Lots of happy people getting vaccinated!  ;Positive
926;   vaccine had nothing to do with Warp Speed.Please get vaccinated.;Positive
927;So pleased to get my   vaccine!  It is so important that as many people as possible get vaccinated.;Positive
930;  Thank God! The vaccines have arrived! more power   ;Positive
931;Vaccines in a fair and equitable world.  ;Positive
932;First senior Emirati citizen to receive the Pfizer-BioNTech vaccine.;Positive
933;UAE Press:  vaccine rollout timely and important;Positive
938;Good comparison of both vaccines for those about to get them.  ;Positive
939;You will be patented and you will be happy! ;Positive
940;". says  vaccine will arrive in  next week, and is more flexible"" in being broken into a night.""";Positive
941;Freshly vaccinated    ;Positive
942;Vaccination time is now.;Positive
943;Proud to be part of the mass vaccination programme against covid-19  ;Positive
945;That's good news! :) ;Positive
948;Where can I get the  vaccine in Dubai?;Positive
949;  Pfizer-Biontech adds 100 Million More Doses To  - Good News And ;Positive
950;40 million dose order of   vaccine arriving in  in the coming days.;Positive
951; mRNA vaccine can be much easier adjusted based on more dominant variants but if the spike protein remain.;Positive
954;1st COVID Vaccine Dose to Dr. Vijay Reddy;Positive
955;Very excited to say I got my first dose of the  vaccine last night!  Im relieved to have another fo ;Positive
956;Here's how the newly authorized Moderna COVID-19 vaccine compares to Pfizers.;Positive
957;I am thankful to  for the chance to get the   vaccine.  It is body armor.;Positive
958;Pfizer will supply the U.S. with an additional 100 million doses of the COVID-19 vaccine under a new agreement.;Positive
959;Best Christmas  gift ever: news that workers in my 95-year old grandmothers retirement home are receiving the covid vaccine.;Positive
960;My happiest moment of 2020: my Wife texting me that shes been vaccinated. Up yours;Positive
961;EXCELLENT READ!!;Positive
963;Dubai announced that all residents can get a shot of the   vaccine for free;Positive
964;Dr. Marc Siegel receives COVID-19 vaccine live at NYU Langone hospital ;Positive
965; Feeling very happy that my parents received their first   today - thanks to take it.;Positive
966; Pfizer and BioNTech have reached a second agreement with the federal government to supply 100 million more doses.;Positive
967;European Union Drug Regulator Approves Pfizer-BioNTech Covid Vaccine For Emergency Use;Positive
969; plans to begin a free inoculation caign from Wednesday;Positive
970; government announced the start of a  caign with the  vaccine against  Covid.;Positive
971;The 95% effective;Positive
972;BREAKING: Dubai to begin Pfizer vaccine for residents 'free of charge' from 'TODAY';Positive
973;Pfizer right now be like....     ;Positive
974; I would like to be able to choose which vaccine I would get! !!     ;Positive
975;Joe Biden receives his first dose of Pfizer COVID-19 vaccine    ;Positive
976;I did it! For me, my family, my friends, ...pretty much everyone around me!LOVE IS A VERB!;Positive
979;Super grateful to receive a COVID-19 vaccination today. Keeping myself and my patients safe!!;Positive
980;Got it! Hope everyone does!    ;Positive
981;Boom!  Right in the delt! Grateful to be given this opportunity.     1 of 2  ;Positive
982; Did you take this  If no WHY NOT?;Positive
983;Happy to join the ranks of  against COVID!  Vaccine  part 1 - done    Thank you  ;Positive
984;was a real pleasure to volunteer on my post nights shift  to consent patients;Positive
985;Yay!! I got my COVID-19 vaccine at UMMC and I am feeling fine  ;Positive
987;The question everyone has asked me about my  experience. I will be getting the 2nd dose and I work i ;Positive
988;"According to  the Pfizer-BioNTech vaccine will soon be available free of charge"" """;Positive
989;I chose to get vaccinated today. Get yours too!   ;Positive
990;Vaccine part 1 done   ;Positive
992;COVID-19 vaccination: first task is done;Positive
993;Spending the afternoon volunteering to prescribe for the  vaccine  following being vaccin ;Positive
994;Covid jab 'very likely' to protect against new variant       ;Positive
995; roll out to pandemic heroes   vaccine.  roll out ;Positive
997;I just sat down to with a fresh cup of coffee  so I could witness  receive the  vaccine live;Positive
998;I just received my COVID-19 vaccine - it feels a bit exciting and historic.  ;Positive
999;I got vaccinated! Hurraah!    ;Positive
1002;I may not be eligible for the covid vaccine but I can ensure that my family stay safe. Heres looking to a better 2 ;Positive
1003;It was wonderful speaking to  who was one of the first people in the UK to have received the vaccine.;Positive
1006;European commission approves use of  covid-19 vaccine in EU;Positive
1007;People has started a massive vaccination caign against the novel  with the Minister of Health ;Positive
1009;Well folks Ive had my first dose of the    vaccine on Sunday. All is good and no side eff ;Positive
1010;Interesting tendency. Americans usually calling it Pfizer- and Europeans BioNTech-Vaccine. ;Positive
1011;The U.S. began administering vaccines a week ago and has approved jabs developed by  and Moderna. ;Positive
1013;So....something pretty cool happened today!     ;Positive
1014;  Day3 So far so good!  ;Positive
1015;The  finally issues  now comes the problem transporting this  vaccine;Positive
1016;"just in from  on  -Legacy Health is the first registered COVID-19 vaccine""";Positive
1017;mRNA vaccines teach our cells how to make a protein that will trigger an immune response without using the live vaccine;Positive
1018;she dit it for me, i will get vaccinated for her.;Positive
1019;My Mother take it, and i will get it also.;Positive
1021;"says  vaccine will arrive in  next week, and is more flexible"""" in being broken into a night.""";Positive
1022;do it;Positive
1023;"According to  the Pfizer-BioNTech vaccine will soon be available free of charge""""";Positive
